n_matches,n_actions,act_insert-node,act_move-tree,act_delete-tree,act_delete-node,n_delete_node,n_delete_tree,n_update_node,n_insert_node,n_insert_tree,n_move_tree,ratio_delete_tree,ratio_update_node,ratio_move_tree,n_unique_touched_types,touches_sensitive_ast,node_token,node_binary_expression,node_identifier,node_cast_expression,touches_control_flow,touches_if,touches_return,touches_loop,deleted_if,inserted_if,n_updated_labels,updated_labels_joined,has_safety_token_update,n_groups,max_group_actions,avg_group_actions,pct_groups_with_delete,groups_with_control_flow,xml_path,xml_name,act_insert-tree,node_call_expression,node_if_statement,node_if,node_parenthesized_expression,node_expression_statement,node_assignment_expression,node_false,node_true,act_update-node,node_declaration,node_return_statement,node_labeled_statement,node_array_declarator,node_unsigned,node_primitive_type,node_type_identifier,node_return,node_sized_type_specifier,node_goto_statement,node_statement_identifier,node_compound_statement,node_for_statement,node_for,node_update_expression,node_else,node_else_clause,node_argument_list,node_comment,node_ERROR,node_case,node_break,node_comma_expression,node_init_declarator,node_pointer_declarator,node_number_literal,node_field_identifier,node_field_expression,node_function_declarator,node_parameter_declaration,node_parameter_list,node_break_statement,node_type_descriptor,node_subscript_expression,node_type_qualifier,node_pointer_expression,node_sizeof_expression,node_unary_expression,node_string_literal,node_case_statement,node_switch_statement,node_switch,node_function_definition,node_storage_class_specifier,node_string_content,node_while_statement,node_conditional_expression,node_struct_specifier,node_concatenated_string,node_preproc,node_type_definition,node_char_literal,node_while,node_null,node_default,node_do_statement,node_do,node_gnu_asm_expression,node_asm,node_gnu_asm_qualifier,node_gnu_asm_output_operand_list,node_gnu_asm_input_operand_list,node_gnu_asm_input_operand,node_macro_type_specifier,node_abstract_pointer_declarator,node_initializer_pair,node_initializer_list,node_field_declaration,node_field_designator,node_continue_statement,node_parenthesized_declarator,node_sizeof,node_escape_sequence,node_const,node_continue,node_abstract_array_declarator,node_abstract_function_declarator,node_union_specifier,node_enum_specifier,node_auto,node_offsetof_expression,node_long,node_variadic_parameter
1842,23,16.0,2.0,2.0,1.0,1,2,1,16,1,2,0.08695652173913043,0.043478260869565216,0.08695652173913043,12,True,7.0,2.0,2.0,0.0,True,True,False,False,False,True,1,4,False,6,11,3.8333333333333335,0.5,1,pair_02160/2160_vulnerable_to_patched.xml,2160_vulnerable_to_patched.xml,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3214,12,7.0,1.0,0.0,2.0,2,0,0,7,2,1,0.0,0.0,0.08333333333333333,8,True,4.0,1.0,0.0,0.0,True,True,False,False,False,True,0,,False,1,12,12.0,1.0,1,pair_00530/530_vulnerable_to_patched.xml,530_vulnerable_to_patched.xml,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,4,2.0,0.0,0.0,0.0,0,0,0,2,2,0,0.0,0.0,0.0,3,False,0.0,0.0,0.0,0.0,True,True,False,False,False,True,0,,False,4,1,1.0,0.0,1,pair_00029/29_vulnerable_to_patched.xml,29_vulnerable_to_patched.xml,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1122,2,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0.0,0.0,0.0,2,False,0.0,0.0,0.0,0.0,True,True,False,False,False,True,0,,False,2,1,1.0,0.0,1,pair_00749/749_vulnerable_to_patched.xml,749_vulnerable_to_patched.xml,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,1,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,1,False,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,,False,1,1,1.0,0.0,0,pair_02620/2620_vulnerable_to_patched.xml,2620_vulnerable_to_patched.xml,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,1,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0.0,0.0,1.0,1,False,0.0,0.0,0.0,0.0,True,True,False,False,False,False,0,,False,1,1,1.0,0.0,1,pair_02930/2930_vulnerable_to_patched.xml,2930_vulnerable_to_patched.xml,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,63,16.0,26.0,1.0,17.0,17,1,3,16,0,26,0.015873015873015872,0.047619047619047616,0.4126984126984127,16,True,12.0,1.0,7.0,0.0,True,True,False,False,True,False,3,"/* skb dst is stale, drop it, and perform route lookup again */|skb_dst_drop|ip_route_input_noref",False,1,63,63.0,1.0,1,pair_01322/1322_vulnerable_to_patched.xml,1322_vulnerable_to_patched.xml,0.0,4.0,4.0,1.0,3.0,13.0,2.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1955,2,1.0,0.0,0.0,1.0,1,0,0,1,0,0,0.0,0.0,0.0,1,False,2.0,0.0,0.0,0.0,False,False,False,False,False,False,0,,False,1,2,2.0,1.0,0,pair_01418/1418_vulnerable_to_patched.xml,1418_vulnerable_to_patched.xml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,5,0.0,1.0,0.0,1.0,1,0,0,0,3,1,0.0,0.0,0.2,5,True,0.0,0.0,1.0,0.0,True,True,False,False,False,True,0,,False,3,2,1.6666666666666667,0.3333333333333333,1,pair_02679/2679_vulnerable_to_patched.xml,2679_vulnerable_to_patched.xml,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2225,11,6.0,1.0,0.0,3.0,3,0,0,6,1,1,0.0,0.0,0.09090909090909091,7,True,3.0,0.0,3.0,0.0,True,True,False,False,False,True,0,,False,2,6,5.5,0.5,1,pair_02478/2478_vulnerable_to_patched.xml,2478_vulnerable_to_patched.xml,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,4,2.0,1.0,0.0,0.0,0,0,0,2,1,1,0.0,0.0,0.25,3,True,1.0,2.0,0.0,0.0,False,False,False,False,False,False,0,,False,1,4,4.0,0.0,0,pair_00878/878_vulnerable_to_patched.xml,878_vulnerable_to_patched.xml,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,1,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,1,False,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,,False,1,1,1.0,0.0,0,pair_00789/789_vulnerable_to_patched.xml,789_vulnerable_to_patched.xml,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,18,10.0,1.0,1.0,6.0,6,1,0,10,0,1,0.05555555555555555,0.0,0.05555555555555555,9,True,6.0,2.0,3.0,0.0,False,False,False,False,False,False,0,,False,2,9,9.0,0.5,0,pair_02422/2422_vulnerable_to_patched.xml,2422_vulnerable_to_patched.xml,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9831,6,3.0,2.0,0.0,0.0,0,0,0,3,1,2,0.0,0.0,0.3333333333333333,4,False,2.0,0.0,0.0,0.0,True,False,False,False,False,False,0,,False,1,6,6.0,0.0,1,pair_00975/975_vulnerable_to_patched.xml,975_vulnerable_to_patched.xml,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2594,39,27.0,7.0,0.0,4.0,4,0,0,27,1,7,0.0,0.0,0.1794871794871795,12,True,15.0,3.0,5.0,0.0,True,False,True,False,False,False,0,,False,11,8,3.5454545454545454,0.2727272727272727,5,pair_01089/1089_vulnerable_to_patched.xml,1089_vulnerable_to_patched.xml,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4572,108,48.0,23.0,4.0,2.0,2,4,1,48,30,23,0.037037037037037035,0.009259259259259259,0.21296296296296297,14,True,32.0,5.0,2.0,10.0,True,True,False,False,True,True,1,ssize_t,False,41,8,2.6341463414634148,0.12195121951219512,20,pair_01682/1682_vulnerable_to_patched.xml,1682_vulnerable_to_patched.xml,30.0,2.0,23.0,0.0,5.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,1,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,1,False,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,,False,1,1,1.0,0.0,0,pair_03283/3283_vulnerable_to_patched.xml,3283_vulnerable_to_patched.xml,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344,38,3.0,7.0,0.0,20.0,20,0,2,3,6,7,0.0,0.05263157894736842,0.18421052631578946,14,True,10.0,0.0,10.0,2.0,True,True,False,False,False,False,2,origPtr|dbufCount:%u+runCnt:%u %u > dbufSize:%u RETVAL_DATA_ERROR,False,20,6,1.9,0.5,1,pair_00048/48_vulnerable_to_patched.xml,48_vulnerable_to_patched.xml,6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,1,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,1.0,0.0,1,False,0.0,0.0,0.0,0.0,False,False,False,False,False,False,1,1,False,1,1,1.0,0.0,0,pair_01772/1772_vulnerable_to_patched.xml,1772_vulnerable_to_patched.xml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,1,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,1,False,0.0,0.0,0.0,0.0,True,False,False,True,False,False,0,,False,1,1,1.0,0.0,1,pair_01022/1022_vulnerable_to_patched.xml,1022_vulnerable_to_patched.xml,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,1,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,1,False,0.0,0.0,0.0,0.0,True,True,False,False,False,True,0,,False,1,1,1.0,0.0,1,pair_02039/2039_vulnerable_to_patched.xml,2039_vulnerable_to_patched.xml,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,4,2.0,0.0,0.0,0.0,0,0,0,2,2,0,0.0,0.0,0.0,2,False,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,,False,4,1,1.0,0.0,0,pair_03155/3155_vulnerable_to_patched.xml,3155_vulnerable_to_patched.xml,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,19,9.0,4.0,0.0,5.0,5,0,0,9,1,4,0.0,0.0,0.21052631578947367,8,True,7.0,0.0,2.0,0.0,False,False,False,False,False,False,0,,False,3,8,6.333333333333333,0.3333333333333333,0,pair_00252/252_vulnerable_to_patched.xml,252_vulnerable_to_patched.xml,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2943,4,0.0,0.0,0.0,0.0,0,0,4,0,0,0,0.0,1.0,0.0,1,False,0.0,0.0,0.0,0.0,False,False,False,False,False,False,4,bailout|bailout|bailout|bailout,False,4,1,1.0,0.0,0,pair_02709/2709_vulnerable_to_patched.xml,2709_vulnerable_to_patched.xml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1324,18,8.0,1.0,0.0,8.0,8,0,0,8,1,1,0.0,0.0,0.05555555555555555,11,True,7.0,0.0,2.0,0.0,True,False,True,False,False,False,0,,False,1,18,18.0,1.0,1,pair_01986/1986_vulnerable_to_patched.xml,1986_vulnerable_to_patched.xml,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
